time,frequency
0.0,0.0
0.005,0.0
0.01,0.0
0.015,0.0
0.02,0.0
0.025,0.0
0.03,0.0
0.035,0.0
0.04,0.0
0.045,0.0
0.05,0.0
0.055,0.0
0.06,0.0
0.065,0.0
0.07,0.0
0.075,0.0
0.08,0.0
0.085,0.0
0.09,0.0
0.095,0.0
0.1,0.0
0.105,0.0
0.11,0.0
0.115,0.0
0.12,0.0
0.125,0.0
0.13,0.0
0.135,0.0
0.14,0.0
0.145,0.0
0.15,0.0
0.155,0.0
0.16,0.0
0.165,0.0
0.17,72.25716660367587
0.175,103.21084258621354
0.18,108.27045496106476
0.185,116.66774786017614
0.19,115.67926869751614
0.195,90.97291000241913
0.2,90.39226207024039
0.205,87.95332703364512
0.21,81.24907976788073
0.215,70.0730799716418
0.22,0.0
0.225,0.0
0.23,0.0
0.235,0.0
0.24,0.0
0.245,0.0
0.25,0.0
0.255,0.0
0.26,0.0
0.265,0.0
0.27,0.0
0.275,0.0
0.28,0.0
0.285,0.0
0.29,0.0
0.295,0.0
0.3,0.0
0.305,0.0
0.31,0.0
0.315,0.0
0.32,0.0
0.325,0.0
0.33,0.0
0.335,0.0
0.34,0.0
0.345,0.0
0.35,0.0
0.355,0.0
0.36,0.0
0.365,0.0
0.37,0.0
0.375,0.0
0.38,0.0
0.385,0.0
0.39,0.0
0.395,0.0
0.4,0.0
0.405,0.0
0.41,0.0
0.415,0.0
0.42,0.0
0.425,0.0
0.43,0.0
0.435,0.0
0.44,0.0
0.445,0.0
0.45,0.0
0.455,0.0
0.46,0.0
0.465,0.0
0.47,0.0
0.475,0.0
0.48,0.0
0.485,0.0
0.49,0.0
0.495,0.0
0.5,0.0
0.505,0.0
0.51,0.0
0.515,0.0
0.52,0.0
0.525,0.0
0.53,0.0
0.535,0.0
0.54,0.0
0.545,0.0
0.55,0.0
0.555,0.0
0.56,0.0
0.565,0.0
0.57,0.0
0.575,0.0
0.58,0.0
0.585,0.0
0.59,0.0
0.595,0.0
0.6,0.0
0.605,0.0
0.61,0.0
0.615,0.0
0.62,0.0
0.625,0.0
0.63,0.0
0.635,0.0
0.64,0.0
0.645,0.0
0.65,0.0
0.655,0.0
0.66,0.0
0.665,0.0
0.67,0.0
0.675,0.0
0.68,0.0
0.685,0.0
0.69,0.0
0.695,0.0
0.7,0.0
0.705,0.0
0.71,0.0
0.715,0.0
0.72,0.0
0.725,0.0
0.73,0.0
0.735,0.0
0.74,0.0
0.745,0.0
0.75,0.0
0.755,0.0
0.76,0.0
0.765,0.0
0.77,0.0
0.775,0.0
0.78,0.0
0.785,0.0
0.79,0.0
0.795,0.0
0.8,0.0
0.805,0.0
0.81,0.0
0.815,0.0
0.82,0.0
0.825,0.0
0.83,0.0
0.835,0.0
0.84,0.0
0.845,0.0
0.85,0.0
0.855,208.36017412987093
0.86,259.449884322746
0.865,245.6213963436934
0.87,231.11676136922736
0.875,252.79270712395885
0.88,246.80364442125747
0.885,238.81180820145053
0.89,239.1046046688665
0.895,237.8633524324164
0.9,239.03574598170124
0.905,237.26543801581244
0.91,238.26385364458486
0.915,238.11039703932113
0.92,238.9840375791365
0.925,238.9389856205527
0.93,240.06667088381843
0.935,240.58684406333492
0.94,240.46257590312666
0.945,237.96176039185727
0.95,234.5692846365878
0.955,236.97240127760313
0.96,236.61109196403046
0.965,235.70515512300094
0.97,236.81355150943958
0.975,235.32714517531397
0.98,234.7180358419809
0.985,235.33180302828865
0.99,235.81308069629242
0.995,237.2400169744205
1.0,240.90940310041168
1.005,242.87543318839244
1.01,240.4776441737068
1.015,239.76887448005118
1.02,237.7449211203156
1.025,236.4335246242603
1.03,237.03460867003508
1.035,236.17718419451185
1.04,240.04610753399865
1.045,273.0927659399335
1.05,298.84359959842214
1.055,267.5246349642143
1.06,261.1546914937992
1.065,261.5852832773075
1.07,261.5373535186624
1.075,260.8294329202143
1.08,261.3960225333891
1.085,259.95727054348714
1.09,259.2770559277605
1.095,257.9344402845398
1.1,257.3186010660774
1.105,259.57660268866607
1.11,256.19258818270555
1.115,257.50364604001874
1.12,256.04703747693605
1.125,257.461840636915
1.13,255.39662099530844
1.135,257.3913783958691
1.14,256.0008508301273
1.145,257.01866272672027
1.15,257.08185191623966
1.155,257.5285989367424
1.16,258.18088366827965
1.165,258.2467035852912
1.17,257.8945298754556
1.175,257.6694480491247
1.18,258.48583268321045
1.185,257.18571093598
1.19,259.2871333557632
1.195,256.698187462193
1.2,260.4073587280995
1.205,258.91617403360414
1.21,258.42194395191586
1.215,258.72807837246404
1.22,258.84111375020933
1.225,256.6429031368425
1.23,258.11334407786967
1.235,256.1395294627433
1.24,256.45384381997985
1.245,258.56541961720586
1.25,257.01012313572045
1.255,256.4183674233332
1.26,257.1883623324523
1.265,256.4735889293615
1.27,255.9011022629167
1.275,256.8532335871706
1.28,254.35771983462374
1.285,254.44816432978396
1.29,253.7638499055356
1.295,252.77649463076008
1.3,250.4126494399586
1.305,251.40340743166516
1.31,252.71777315263088
1.315,250.075338772303
1.32,251.8152776552008
1.325,248.90065906284238
1.33,247.6100766251708
1.335,251.52238284017744
1.34,253.6451678030042
1.345,254.50513311132414
1.35,256.5002777224128
1.355,257.21400011643107
1.36,255.1228177136843
1.365,254.62955644602002
1.37,257.7461670937904
1.375,255.814284326516
1.38,255.29886165148233
1.385,255.73474025041511
1.39,255.21635235359426
1.395,255.7686558198911
1.4,255.34564401256236
1.405,254.70129086193992
1.41,254.2474347816413
1.415,256.1429861748584
1.42,257.2088185635604
1.425,255.40310815214428
1.43,255.01780135698658
1.435,255.98548174569714
1.44,256.62093142326523
1.445,253.83983478363294
1.45,250.43627856757837
1.455,247.10963681692678
1.46,248.025638808262
1.465,248.2404929035016
1.47,247.2026357142688
1.475,246.52447584995073
1.48,247.7194806366476
1.485,248.78876885324195
1.49,249.3140392246548
1.495,248.38226870204926
1.5,249.20830874361528
1.505,253.14677490508603
1.51,255.8383285756508
1.515,262.70401361097765
1.52,264.03602603488724
1.525,262.34140182360585
1.53,261.66844627744587
1.535,261.1275098431629
1.54,260.0010512849151
1.545,258.3071153452537
1.55,258.4457907189024
1.555,259.569774537669
1.56,260.340144160366
1.565,260.6965376200145
1.57,260.60524966178986
1.575,260.06816322843304
1.58,260.2446924668323
1.585,259.23323138548153
1.59,258.8050335200764
1.595,258.9747539773183
1.6,257.8950389457721
1.605,257.8097311209011
1.61,256.78973812737644
1.615,254.7582500715824
1.62,256.6524028414916
1.625,254.87607731133636
1.63,254.25985492827581
1.635,255.60224340296017
1.64,255.2840504267094
1.645,255.39557773792222
1.65,255.64720923820278
1.655,258.12982594805294
1.66,258.2271693415804
1.665,258.2929425117864
1.67,260.21536065007444
1.675,257.99723238455397
1.68,261.55693100414356
1.685,261.27127807735286
1.69,259.80670089286406
1.695,260.09828821323873
1.7,259.9104932500159
1.705,260.6478884605504
1.71,261.03128934543327
1.715,262.2460388067572
1.72,261.7838637736639
1.725,260.30524941648986
1.73,259.02927243192977
1.735,255.33975145011797
1.74,255.5442793367884
1.745,256.5167773489007
1.75,254.94429569058065
1.755,256.3942154934523
1.76,256.93046747189135
1.765,265.48710194715153
1.77,276.097058590931
1.775,275.4506383682903
1.78,275.38612448720687
1.785,275.59198489781477
1.79,276.1083760713469
1.795,275.7097780733797
1.8,286.22782714929406
1.805,281.72350506427574
1.81,283.4531545862436
1.815,283.95973931207834
1.82,280.6008754076848
1.825,285.42788804126644
1.83,283.079438139091
1.835,284.0214794460122
1.84,279.667374769651
1.845,284.15519369398675
1.85,284.7064346262032
1.855,284.87008735764755
1.86,281.6606265681082
1.865,280.9475990662337
1.87,281.23434396620144
1.875,282.82461937939036
1.88,282.795186085239
1.885,283.06763690501765
1.89,283.1315347060335
1.895,285.7881280686321
1.9,285.73787080543707
1.905,288.84860656971534
1.91,287.0706540812025
1.915,288.439255159341
1.92,290.9262722598147
1.925,295.1092947911735
1.93,293.80877444782806
1.935,296.3585344787282
1.94,293.7094052163657
1.945,293.7884000870818
1.95,288.3129449218689
1.955,291.5257843015142
1.96,288.6340328350346
1.965,306.7129104330529
1.97,310.6745522651166
1.975,310.2321484031371
1.98,317.1649863801005
1.985,314.8280099770472
1.99,310.90591658128534
1.995,313.0719652071173
2.0,314.5038856168871
2.005,322.96269432652275
2.01,319.6331849951875
2.015,317.0425081984378
2.02,315.10842035041924
2.025,316.91895213773364
2.03,321.942807159588
2.035,319.3403643228859
2.04,312.99526870171127
2.045,312.1491556927663
2.05,317.4189525917205
2.055,319.37225195541464
2.06,317.38443901664994
2.065,319.0406249073094
2.07,317.6125712123334
2.075,298.0838588400193
2.08,309.0724522882136
2.085,324.19411533079733
2.09,316.14305730382796
2.095,321.0116834630618
2.1,312.6798923608275
2.105,315.0331803377224
2.11,319.4375126073229
2.115,326.8378560548
2.12,314.92276910591215
2.125,330.2942382881242
2.13,321.8382663255887
2.135,311.89525660670205
2.14,315.5424172979781
2.145,315.7393919754474
2.15,322.07458065522957
2.155,318.4166722176755
2.16,316.67479889483093
2.165,316.2982013980573
2.17,320.4089865811972
2.175,323.7736490346597
2.18,323.7969326516706
2.185,319.24773618461023
2.19,322.09796277731687
2.195,324.00690579587877
2.2,328.4269556749818
2.205,328.3765860051356
2.21,313.7751553650333
2.215,307.6602951167563
2.22,321.3631756956005
2.225,334.3380976997135
2.23,342.8204448431848
2.235,338.339191248078
2.24,347.4625853174328
2.245,353.87492393573547
2.25,360.1666615965952
2.255,368.452652322298
2.26,376.4243733534576
2.265,402.08471689308885
2.27,396.69575117404673
2.275,409.68474542228955
2.28,447.0924503343781
2.285,455.20648439879443
2.29,465.22976396867944
2.295,472.8738780584071
2.3,507.13017859841364
2.305,484.88763098116453
2.31,506.10582380125925
2.315,507.2925611731136
2.32,516.9333391398727
2.325,516.3281688161169
2.33,519.7475409244436
2.335,518.6800175538564
2.34,515.4641215078111
2.345,522.7735227724019
2.35,522.9063134413267
2.355,518.1721573018613
2.36,519.3470127779123
2.365,517.6865001170087
2.37,517.5765282514938
2.375,512.2640762634496
2.38,516.0467815069358
2.385,516.2148480208328
2.39,515.4751865065888
2.395,514.1444011976149
2.4,516.0604677992256
2.405,511.7093766373293
2.41,510.4026837254782
2.415,513.362057267625
2.42,513.0911578674918
2.425,517.1212594912159
2.43,514.3227721328939
2.435,511.560238195727
2.44,513.9572408800572
2.445,513.332598503157
2.45,512.4441511173686
2.455,513.906911050739
2.46,510.6834091076936
2.465,508.4956238869346
2.47,511.43099881964287
2.475,509.0906469923655
2.48,507.4248188350933
2.485,507.4584245958767
2.49,509.24126666139483
2.495,505.4372323389191
2.5,505.750678658869
2.505,506.11364864986996
2.51,509.3882502131279
2.515,511.6284999982644
2.52,513.2432817142536
2.525,516.1634516453978
2.53,511.79444232090054
2.535,512.5369975587537
2.54,510.78667409165956
2.545,509.81873508996216
2.55,511.1641025566931
2.555,511.7022734928661
2.56,512.0082914015265
2.565,511.7375945417758
2.57,511.90409919859826
2.575,512.2100133832103
2.58,514.5021911840646
2.585,513.0527108847119
2.59,514.731518621253
2.595,513.5793054106286
2.6,513.5758081542881
2.605,514.7632156569622
2.61,513.5293166410845
2.615,513.2256229176927
2.62,513.6945461968933
2.625,513.2955143057333
2.63,510.79811948969797
2.635,513.9288660781444
2.64,512.15099067943
2.645,510.7939368541074
2.65,511.2329143070326
2.655,511.1092016290117
2.66,512.9942923504656
2.665,510.71272218392016
2.67,512.6446636458636
2.675,515.6006063027266
2.68,513.5512123567411
2.685,510.94938198245677
2.69,512.9704083252519
2.695,505.40189436603094
2.7,511.5188445323727
2.705,510.9747384083145
2.71,512.9408171024239
2.715,510.865744293623
2.72,512.8763477058307
2.725,512.200052107805
2.73,512.9473367505311
2.735,510.0557227338443
2.74,509.9443541761313
2.745,513.6698252356875
2.75,516.1787750705059
2.755,517.2204701297878
2.76,516.3642703426799
2.765,516.8155971947086
2.77,516.0259532532582
2.775,510.7525247562804
2.78,514.6446751660543
2.785,514.5973159709819
2.79,512.8227127833397
2.795,514.6098761009063
2.8,515.3357460515134
2.805,517.4567242913055
2.81,519.557628881636
2.815,517.4228422613567
2.82,516.23748847072
2.825,516.1060408922077
2.83,515.6431882242273
2.835,510.71987089944673
2.84,515.2352701573595
2.845,514.0598512193292
2.85,514.852077504238
2.855,512.0753350698734
2.86,511.69613980032966
2.865,514.2118400511965
2.87,514.700057805298
2.875,514.2754425719515
2.88,510.91974342995
2.885,514.6251136681458
2.89,511.73812342585273
2.895,510.9933310595872
2.9,511.94742982650405
2.905,505.5401187069494
2.91,510.37097442282925
2.915,511.35915632863066
2.92,511.4076814655614
2.925,514.2451354280901
2.93,513.9233795041096
2.935,515.4063515259343
2.94,514.2590236512239
2.945,508.5664391326073
2.95,512.8417515941966
2.955,511.37820417557464
2.96,513.655839769483
2.965,514.9617418135415
2.97,514.6166320296553
2.975,510.667492430559
2.98,509.84644463736686
2.985,506.89605399257033
2.99,507.7245172090818
2.995,509.4945975769345
3.0,507.9767986389687
3.005,511.8044498567523
3.01,511.1198441910143
3.015,510.5243513658183
3.02,509.1122053643268
3.025,510.4127262107215
3.03,510.10825364103073
3.035,506.70975014240236
3.04,509.94644559955344
3.045,508.6105504671149
3.05,509.7045307760017
3.055,510.49600499662535
3.06,509.60723319394214
3.065,509.4414806104621
3.07,512.4166647634495
3.075,509.6173652434707
3.08,510.05254737759117
3.085,510.7487848129891
3.09,509.66409623795624
3.095,504.4183451322469
3.1,510.4101546639105
3.105,512.7004543213149
3.11,510.29579544702136
3.115,512.5473553123906
3.12,514.7736989342636
3.125,509.9772864745683
3.13,513.8194241228881
3.135,514.1122131821587
3.14,513.195594445261
3.145,512.0669734181563
3.15,513.2285210146597
3.155,515.8255010453555
3.16,511.21126002711077
3.165,512.6917399600861
3.17,514.0372294705616
3.175,511.832566407944
3.18,514.9993835455433
3.185,516.4975993442663
3.19,515.3694504193946
3.195,515.9367519475796
3.2,516.8170417824368
3.205,514.711975106372
3.21,514.5071435884173
3.215,512.7521415098298
3.22,512.3736656044044
3.225,513.1052840431046
3.23,513.6723853066178
3.235,510.2339101817377
3.24,511.8528282972012
3.245,510.7634657364499
3.25,510.3105096370179
3.255,511.4982766038676
3.26,511.24318148390324
3.265,510.7054486202832
3.27,510.01782032114363
3.275,509.08481436618126
3.28,507.1581169294955
3.285,508.1288663575167
3.29,506.401937451626
3.295,509.72979101420646
3.3,510.88698111737136
3.305,510.8222164398476
3.31,511.34420367788573
3.315,510.149705630767
3.32,508.9604705550478
3.325,510.1146739465035
3.33,509.111238390421
3.335,507.51568019714784
3.34,508.2787527586944
3.345,507.1991915437343
3.35,508.1566918926014
3.355,508.7457383476636
3.36,509.9832063877118
3.365,508.44992805874176
3.37,510.57240850503734
3.375,510.3295304136583
3.38,509.2863958024996
3.385,508.4987934520273
3.39,510.4423930965346
3.395,510.5184690868956
3.4,511.7517308690173
3.405,512.5794953248117
3.41,512.0958257214389
3.415,515.2980186782385
3.42,513.6912910274445
3.425,512.2547683646701
3.43,513.1824162737569
3.435,512.0250132190645
3.44,511.5954204797996
3.445,511.4736804487048
3.45,510.93505597064416
3.455,513.1715795537754
3.46,510.83470751283886
3.465,512.9010975058077
3.47,511.58085966645905
3.475,512.5843145412582
3.48,514.2622937289805
3.485,512.1148194653101
3.49,510.27422036093
3.495,513.5088502775288
3.5,512.1494119460796
3.505,511.8592137307556
3.51,514.4428106196307
3.515,511.9942325481696
3.52,514.2268948174979
3.525,512.3764549325546
3.53,513.4042209560298
3.535,513.0489484544042
3.54,512.3779311224858
3.545,511.2200672857718
3.55,509.9044187723254
3.555,511.23817525859465
3.56,509.2354394834943
3.565,511.0899177518575
3.57,509.2501435345879
3.575,512.5166066860503
3.58,510.57561834348934
3.585,513.0316639116501
3.59,512.5394327154565
3.595,512.1358963089107
3.6,511.6193799844899
3.605,512.2366450353777
3.61,512.8476727824874
3.615,513.3107172467481
3.62,511.6316835757299
3.625,511.25052725886684
3.63,512.1980530439023
3.635,511.16311247734365
3.64,512.8900262027638
3.645,513.7369140280699
3.65,513.8300666838206
3.655,511.0826515052543
3.66,512.7491454263812
3.665,512.2599027579511
3.67,512.5678812267151
3.675,509.61795098777014
3.68,511.0029782039268
3.685,510.32514092546415
3.69,509.6831653247426
3.695,508.0760953591104
3.7,508.40410472333116
3.705,508.9744571696441
3.71,509.09899012206336
3.715,508.90225637643647
3.72,508.90784532038475
3.725,510.15523329050814
3.73,509.9336778828627
3.735,509.07875936934363
3.74,509.075864096809
3.745,509.70172122686427
3.75,510.36654467808916
3.755,510.73010016211975
3.76,511.17062175331955
3.765,510.65290774553284
3.77,510.32513497865506
3.775,511.0517671880222
3.78,512.1184172591934
3.785,511.08627713305776
3.79,510.8172853208726
3.795,510.68415732211616
3.8,512.6518945151532
3.805,512.2828094251687
3.81,513.6701631554646
3.815,513.4055122399975
3.82,514.3796649923315
3.825,514.1550684405878
3.83,510.156508637984
3.835,508.7252456600732
3.84,500.5934008139701
3.845,505.2917689431535
3.85,502.1357081158041
3.855,510.74860114161686
3.86,500.98335846063037
3.865,509.65553409721656
3.87,514.2326260208065
3.875,516.6095280440463
3.88,508.88186425921475
3.885,511.93639099272025
3.89,527.1142667233217
3.895,525.9012139009537
3.9,513.5782862561042
3.905,509.73224618134344
3.91,508.8490602798683
3.915,506.9609797557948
3.92,507.47879066346593
3.925,502.63343467545997
3.93,512.2896989294079
3.935,516.6002695786776
3.94,508.23357492183925
3.945,524.8877020991113
3.95,0.0
3.955,0.0
3.96,0.0
3.965,0.0
3.97,0.0
3.975,0.0
3.98,0.0
3.985,0.0
3.99,0.0
3.995,0.0
4.0,69.9523203672605
4.005,74.12336756431412
4.01,90.83411876961135
4.015,85.50032879616683
4.02,77.36904897179309
4.025,71.74475900147648
4.03,71.90784168593734
4.035,76.70735703337009
4.04,78.96042071784154
4.045,73.29022965811387
4.05,73.26144990338723
4.055,73.52247753874045
4.06,0.0
4.065,0.0
4.07,0.0
4.075,0.0
4.08,0.0
4.085,0.0
4.09,0.0
4.095,0.0
4.1,0.0
4.105,0.0
4.11,0.0
4.115,0.0
4.12,0.0
4.125,0.0
4.13,0.0
4.135,0.0
4.14,0.0
4.145,0.0
4.15,0.0
4.155,0.0
4.16,0.0
4.165,0.0
4.17,0.0
4.175,246.38973649367162
4.18,276.66723522835457
4.185,235.92366782595877
4.19,223.31837235153904
4.195,243.97153676300104
4.2,249.78262065321326
4.205,263.03138026950955
4.21,275.1044541541471
4.215,235.85576568751796
4.22,251.0125320074475
4.225,273.0663056758225
4.23,296.0448662062167
4.235,304.84241710173234
4.24,277.1201793469757
4.245,249.21276767181766
4.25,207.62960110520362
4.255,200.98852952933146
4.26,232.82309490834749
4.265,240.9883336682366
4.27,246.21921445433148
4.275,237.94194616863427
4.28,240.23641535663964
4.285,238.7388433244366
4.29,238.397664459947
4.295,239.8423349067722
4.3,238.02893206221842
4.305,239.0252841865588
4.31,237.73448850522877
4.315,239.76654373908372
4.32,238.73223567100436
4.325,240.98404916401242
4.33,240.950752364308
4.335,243.08327105672527
4.34,243.58930663896354
4.345,244.59142014837042
4.35,246.3834758994038
4.355,248.17186867170844
4.36,247.69552567369308
4.365,249.6468607297233
4.37,250.37714117320786
4.375,252.04500356753042
4.38,253.417080213295
4.385,254.20277677400517
4.39,253.28131479503435
4.395,253.551277967826
4.4,252.04314704706798
4.405,253.49541362862234
4.41,252.02179923871446
4.415,251.5958470004243
4.42,251.22808810024827
4.425,250.70648025080357
4.43,250.5162746214301
4.435,250.26130647180213
4.44,250.32473546908884
4.445,250.60041504811966
4.45,250.0761270858095
4.455,248.929644017355
4.46,248.23431632348542
4.465,244.50004453857508
4.47,239.93408917002705
4.475,243.32181874404725
4.48,243.0726658564905
4.485,243.2293480509306
4.49,244.82312957343083
4.495,244.91354224739507
4.5,245.01198609746774
4.505,245.13385581235036
4.51,245.7687041342665
4.515,246.56785256503866
4.52,246.73392805975442
4.525,247.03426121861818
4.53,248.64728785892513
4.535,248.84141421495409
4.54,249.99614509135142
4.545,249.17505854215148
4.55,250.4980181404825
4.555,249.9762390304564
4.56,249.75828402715467
4.565,249.13805699200896
4.57,248.22230732128088
4.575,247.3413637973901
4.58,246.02053604308216
4.585,245.92241272479018
4.59,244.72258823282843
4.595,243.7002060441935
4.6,243.18580511063286
4.605,242.9838412281616
4.61,242.73689517733206
4.615,242.0790872705914
4.62,242.3040519490565
4.625,242.3132314032872
4.63,242.429465234391
4.635,242.61802597617043
4.64,242.93861635824564
4.645,243.07634159851824
4.65,242.56150827459115
4.655,242.44447183491766
4.66,242.7437162604586
4.665,243.26700473315304
4.67,242.19695374972255
4.675,242.8875185769923
4.68,241.8576162477777
4.685,242.12669688062402
4.69,241.80136646035018
4.695,241.63567392070735
4.7,241.28325639077588
4.705,241.34620328824008
4.71,241.3633187270446
4.715,240.5068375095303
4.72,239.55757124246364
4.725,246.20015247069583
4.73,245.10535919292903
4.735,245.53179054474865
4.74,246.00225787814034
4.745,244.24609438478095
4.75,243.25270578234077
4.755,242.42522677911236
4.76,242.85831866833428
4.765,242.58961481346716
4.77,242.7274841081161
4.775,242.62747843975586
4.78,243.1629267818016
4.785,243.14505403189577
4.79,243.28671228704314
4.795,243.5751495541138
4.8,242.3527381031417
4.805,243.31861072156505
4.81,243.17791421194883
4.815,244.26884102293008
4.82,244.43403662489646
4.825,243.9035860827709
4.83,244.21269421314676
4.835,243.37937863771168
4.84,244.30022439448075
4.845,244.56508459821677
4.85,243.34723474432332
4.855,244.52452282499186
4.86,244.20289665771324
4.865,244.6823302219062
4.87,245.3670609506661
4.875,245.75274349791428
4.88,245.47765369010835
4.885,246.3535522131287
4.89,245.54954459497813
4.895,245.45200692720428
4.9,244.80806109569372
4.905,243.58628793481208
4.91,242.345493261112
4.915,240.64217295898055
4.92,239.9385275623256
4.925,238.18066396402898
4.93,242.7050440554051
4.935,248.25673310672994
4.94,248.59770826142986
4.945,248.28710009320093
4.95,247.06196515718946
4.955,248.03852030454925
4.96,247.12422408261293
4.965,247.69242318049146
4.97,247.38782957410055
4.975,247.7493194913814
4.98,247.8487571335335
4.985,247.27574775136938
4.99,247.29323502180898
4.995,247.21613140842163
5.0,246.48117554015988
5.005,246.5676938307224
5.01,245.9107790620061
5.015,245.89700396883924
5.02,245.70533168267855
5.025,244.91276415696697
5.03,245.92533791563434
5.035,245.30604094702383
5.04,244.57866573928638
5.045,245.19781639434743
5.05,245.18095431816354
5.055,244.59057287470912
5.06,244.9326082475343
5.065,244.96656886448866
5.07,244.88108398839302
5.075,244.94428190394478
5.08,245.40663005198178
5.085,246.13096782151433
5.09,245.665243601374
5.095,246.22617129031278
5.1,245.7089466832636
5.105,246.55748682065004
5.11,246.96882329729942
5.115,247.1217479235343
5.12,246.84020017230907
5.125,247.54870237605536
5.13,247.45829114588634
5.135,247.46070885150587
5.14,247.76946464421908
5.145,248.5051029157383
5.15,247.12625740407745
5.155,247.67324942447001
5.16,247.43840622324186
5.165,247.07138359779978
5.17,247.4996037851396
5.175,246.70376202297663
5.18,237.57290936165563
5.185,241.30269206310282
5.19,241.98355620439818
5.195,242.57963353032872
5.2,242.2653622022873
5.205,243.29435243284672
5.21,243.04549424195326
5.215,244.1467196545234
5.22,244.79166216691368
5.225,244.6427549331274
5.23,252.29290488248208
5.235,252.98813978978677
5.24,255.0777583632496
5.245,256.5207682794819
5.25,256.90377127852287
5.255,255.86935089466854
5.26,255.50250980081864
5.265,252.00242483235525
5.27,252.2022572207729
5.275,251.6787418979271
5.28,251.51964529301736
5.285,250.2311652389616
5.29,247.70135576330873
5.295,246.13636418079932
5.3,243.3105326605034
5.305,242.7658818547246
5.31,243.12070253290148
5.315,243.43182196794265
5.32,243.87860905277824
5.325,244.48005028618724
5.33,243.91526067280716
5.335,244.2332335761968
5.34,244.12732101826813
5.345,243.6878945796856
5.35,243.0821330892992
5.355,242.78198848975097
5.36,242.40529201017654
5.365,241.98813243661232
5.37,241.1820340268408
5.375,240.41214308066765
5.38,240.23408069593702
5.385,238.8701065572661
5.39,238.82313825808183
5.395,237.78209694742898
5.4,236.83540170534224
5.405,235.8039805074775
5.41,236.16015125978305
5.415,237.4349288790502
5.42,237.4012370309401
5.425,258.3911655997125
5.43,263.99633961714886
5.435,246.73081989305945
5.44,250.30628720615294
5.445,247.19558739970503
5.45,247.22145390865916
5.455,243.51554632467418
5.46,242.51892543134645
5.465,239.94558113469682
5.47,239.54487460723706
5.475,240.37653457710056
5.48,239.6199126415097
5.485,240.9548544144638
5.49,240.97402695513412
5.495,241.96387665151224
5.5,240.6620405735259
5.505,240.92161682188296
5.51,241.40540973404484
5.515,245.70918908985954
5.52,243.56822374403578
5.525,246.210994731656
5.53,239.19687540094495
5.535,249.96245543586977
5.54,245.88862659890967
5.545,245.54945972484128
5.55,242.32211130001002
5.555,242.37929358141653
5.56,241.6524749643313
5.565,245.63665696976972
5.57,244.27589615750006
5.575,245.03790140542674
5.58,245.4983226582094
5.585,244.74446764501275
5.59,246.53296605891987
5.595,244.63713318002144
5.6,242.28057232756484
5.605,242.019217266128
5.61,241.33168645498523
5.615,243.44538754730522
5.62,245.0795884925417
5.625,242.46975255993317
5.63,245.64849880437225
5.635,246.2036013080759
5.64,248.08352004949325
5.645,245.1686563513632
5.65,249.16736008812748
5.655,250.7419676983898
5.66,238.03320587185488
5.665,248.371163194408
5.67,243.62445252301166
5.675,246.1274092166823
5.68,243.8020174026184
